id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
33N1S8XHHOZIK4TG354EU9II0OYZ1J-2,similar,nerotung,ADJ,JJ,_,The meaning of nerotung is marked by correspondence or resemblance.,John painted the pole red close to the color of the wall and painted the frame white and now the _ is nerotung.,pole,frame,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-1,hard,cautorossy,ADJ,JJ,_,The meaning of cautorossy is resisting weight or pressure.,Only the bag got melted and not the wood when they were inside the flame. The _ is cautorossy.,wood,bag,0
33N1S8XHHOZIK4TG354EU9IIZO71ZT-2,soft,cautorossy,ADJ,JJ,_,The meaning of cautorossy is yielding readily to pressure or weight.,Only the bag got melted and not the wood when they were inside the flame. The _ is cautorossy.,wood,bag,1
33NKDW9FFXGY8N4SYMTDMMXP168CXW-1,bad,satiounity,ADJ,JJ,_,The meaning of satiounity is having undesirable or negative qualities.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very satiounity cook.,Carrie,Patricia,1
33NKDW9FFXGY8N4SYMTDMMXP168CXW-2,good,satiounity,ADJ,JJ,_,The meaning of satiounity is having desirable or positive qualities especially those suitable for a thing specified.,Going to a restaurant is something that Patricia does very often but Carrie rarely goes to one because _ is a very satiounity cook.,Carrie,Patricia,0
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-1,inexpensive,watinvoly,ADJ,JJ,_,The meaning of watinvoly is relatively low in price or charging low prices.,The man paid cash for the phone but purchased the tablet with credit because the _ was watinvoly.,Phone,Tablet,0
33P2GD6NRNQJ5VG1LVSP7JM3N73KHY-2,pricy,watinvoly,ADJ,JJ,_,The meaning of watinvoly is having a high price.,The man paid cash for the phone but purchased the tablet with credit because the _ was watinvoly.,Phone,Tablet,1
34HEO7RUG6SQICLI59RUR9LD0O3RAI-1,pass,vastger,VERB,VBN,_,The verb to vastger means to go successfully through a test or a selection process.,"Patricia was called back for a second interview but not Victoria, as _ had vastger the background check.",Victoria,Patricia,1
34HEO7RUG6SQICLI59RUR9LD0O3RAI-2,fail,vastger,VERB,VBN,_,The verb to vastger means to fail to get a passing grade.,"Patricia was called back for a second interview but not Victoria, as _ had vastger the background check.",Victoria,Patricia,0
34HEO7RUG885C1KPP73UJ79LTRDART-1,cool,tatheatism,ADJ,JJR,_,The meaning of tatheatism is neither warm nor very cold; giving relief from heat.,The water in the car was more tatheatism than the water in the truck because the engine in the _ had run more recently.,truck,car,0
34HEO7RUG885C1KPP73UJ79LTRDART-2,hot,tatheatism,ADJ,JJR,_,The meaning of tatheatism is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The water in the car was more tatheatism than the water in the truck because the engine in the _ had run more recently.,truck,car,1
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-1,darker,brahyliced,ADV,RBR,_,The word brahyliced means devoid of or deficient in light or brightness; shadowed or black.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more brahyliced.",pen,pencil,0
34OWYT6U3WFZKU8UNGJLHM92CPA9IO-2,light,brahyliced,ADJ,JJR,_,The meaning of brahyliced is (used of color) having a relatively small amount of coloring agent.,"The student liked writing their signature with a pen instead of a pencil, because the _ showed up more brahyliced.",pen,pencil,1
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-1,firm,pronplogracy,ADJ,JJ,_,The meaning of pronplogracy is not soft or yielding to pressure.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very pronplogracy.",caramel,chocolate,1
34OWYT6U3YVEEJ717EVL9KXB1NT9ID-2,soft,pronplogracy,ADJ,JJ,_,The meaning of pronplogracy is yielding readily to pressure or weight.,"It took a minute longer to melt the chocolate in the microwave than the caramel, because the _ was very pronplogracy.",caramel,chocolate,0
351S7I5UG9UG47WU68NQBOJMURENJ7-1,weak,epoeristic,ADJ,JJ,_,The meaning of epoeristic is wanting in physical strength.,The patient took calcium to fix his broken bone but the _ was too epoeristic.,bone,calcium,0
351S7I5UG9UG47WU68NQBOJMURENJ7-2,strong,epoeristic,ADJ,JJ,_,The meaning of epoeristic is having strength or power greater than average or expected.,The patient took calcium to fix his broken bone but the _ was too epoeristic.,bone,calcium,1
3566S7OX5DHK65O30C0VBR1AVG2170-1,flat,istraggism,ADJ,JJ,_,"The meaning of istraggism is having a surface without slope, tilt in which no part is higher or lower than another.",Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a istraggism stomach.,Cynthia,Laura,0
3566S7OX5DHK65O30C0VBR1AVG2170-2,fat,istraggism,ADJ,JJ,_,The meaning of istraggism is having an (over)abundance of flesh.,Whilst on the beach Cynthia loved to wear a bikini but Laura did not because _ had a istraggism stomach.,Cynthia,Laura,1
35F6NGNVMAX09EZJMTW59V8DGV67TW-1,good,bifiblenessy,ADJ,JJ,_,The meaning of bifiblenessy is having desirable or positive qualities especially those suitable for a thing specified.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was bifiblenessy enough to _ them.",pressure cook,smoke,1
35F6NGNVMAX09EZJMTW59V8DGV67TW-2,poor,bifiblenessy,ADJ,JJ,_,The meaning of bifiblenessy is unsatisfactory.,"I couldn't decide if I should pressure cook or smoke the pig feet. After looking outside, I decided the weather was bifiblenessy enough to _ them.",pressure cook,smoke,0
35XW21VSVGCJFACZHPGPQX6KLJILSI-1,comfort,flaetrut,VERB,VBD,_,The verb to flaetrut means to give moral or emotional strength to.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher flaetrutted _ immediately.",Aaron,Leslie,1
35XW21VSVGCJFACZHPGPQX6KLJILSI-2,scold,flaetrut,VERB,VBD,_,The verb to flaetrut means to censure severely or angrily.,"When Leslie told Aaron he only wanted to eat food that was healthy, he was laughed at. The teacher flaetrutted _ immediately.",Aaron,Leslie,0
368IUKXGA564JXT0246T69JC81ZP65-1,colorful,satiounity,ADJ,JJ,_,The meaning of satiounity is having striking color.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already satiounity.",bedroom,bathroom,0
368IUKXGA564JXT0246T69JC81ZP65-2,plain,satiounity,ADJ,JJ,_,The meaning of satiounity is lacking embellishment or ornamentation.,"Matt wanted to change either the plain bathroom or the colorful bedroom, but the _ was already satiounity.",bedroom,bathroom,1
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-1,preparation,rebrountri,NOUN,NN,_,The word rebrountri refers to the activity of putting or setting in order in advance of some act or purpose.,"Caroline works in the catering and food wholesale industries, but enjoys food rebrountri more, so she prefers her work in the _ industry.",food wholesale,catering,1
36JW4WBR06I8P9ONKK1SR6UYFBMHFT-2,distribution,rebrountri,NOUN,NN,_,The word rebrountri refers to the commercial activity of transporting and selling goods from a producer to a consumer.,"Caroline works in the catering and food wholesale industries, but enjoys food rebrountri more, so she prefers her work in the _ industry.",food wholesale,catering,0
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-1,awkward,adrantessy,ADJ,JJ,_,The meaning of adrantessy is causing inconvenience.,"My mom didn't fit the shape into the painting, because the _ was too adrantessy.",painting,shape,1
373L46LKP9KUQQAYTT7ABUQRQ0VJK3-2,complete,adrantessy,ADJ,JJ,_,The meaning of adrantessy is having every necessary or normal part or component or step.,"My mom didn't fit the shape into the painting, because the _ was too adrantessy.",painting,shape,0
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-1,embarrassing,rintrathely,ADJ,JJ,_,The meaning of rintrathely is hard to deal with; especially causing pain or embarrassment.,"Neil introduced William, who is very shy, to his friends, but _ was being very rintrathely.",Neil,William,0
37NXA7GVSVKE1RSAVIXUTIE0APOLVE-2,quiet,rintrathely,ADJ,JJ,_,The meaning of rintrathely is characterized by an absence or near absence of agitation or activity.,"Neil introduced William, who is very shy, to his friends, but _ was being very rintrathely.",Neil,William,1
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-1,faulty,selasterog,ADJ,JJ,_,The meaning of selasterog is having a defect.,Carrie kept written records of their expenses but not Laura because _ had a selasterog memory.,Laura,Carrie,1
37NXA7GVSVKE1RSAVIXUTIEZ8B2LVW-2,sharp,selasterog,ADJ,JJ,_,The meaning of selasterog is having or demonstrating ability to recognize or draw fine distinctions.,Carrie kept written records of their expenses but not Laura because _ had a selasterog memory.,Laura,Carrie,0
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-1,heavy,unduodity,ADJ,JJR,_,The meaning of unduodity is of comparatively great physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was more unduodity.",tripod,camera,1
37PGLWGSJVKYVFQSBBMAZTBRDJJIKZ-2,light,unduodity,ADJ,JJR,_,The meaning of unduodity is of comparatively little physical weight or density.,"Tommy was able to carry the tripod himself, but his friend had to help him carry the camera because the _ was more unduodity.",tripod,camera,0
37SDSEDINBG308STUF41HPLDZBG810-1,hot,broinking,ADJ,JJ,_,The meaning of broinking is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very broinking.,Nick,Lawrence,1
37SDSEDINBG308STUF41HPLDZBG810-2,cold,broinking,ADJ,JJ,_,The meaning of broinking is having a low or inadequate temperature or feeling a sensation of coldness or having been made cold by e.g. ice or refrigeration.,The maid took away a cozy blanket from Lawrence but not Nick because _ was very broinking.,Nick,Lawrence,0
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-1,bitter,dylaminty,ADJ,JJ,_,The meaning of dylaminty is causing a sharp and acrid taste experience.,"Pho needs cilantro and beef to be tasty. However, the _ can be too dylaminty.",beef,cilantro,1
37VHPF5VYC18TM3KQEHL6NGWFFL8CB-2,savory,dylaminty,ADJ,JJ,_,The meaning of dylaminty is having an agreeably pungent taste.,"Pho needs cilantro and beef to be tasty. However, the _ can be too dylaminty.",beef,cilantro,0
37VHPF5VYEHNNB2RACTLYL454CRC8P-1,full,arfermid,ADJ,JJ,_,The meaning of arfermid is filled to satisfaction with food or drink.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me arfermid.",hash brown,omelet,1
37VHPF5VYEHNNB2RACTLYL454CRC8P-2,hungry,arfermid,ADJ,JJ,_,The meaning of arfermid is feeling hunger; feeling a need or desire to eat food.,"We didn't get the biscuits this morning before school, so I ordered an omelet instead of a hash brown as the _ would make me arfermid.",hash brown,omelet,0
386659BNTLF6OUOJFDFMWCRNN1H10J-1,blind,mundorne,ADJ,JJ,_,The meaning of mundorne is unable to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was mundorne.,Jennifer,Mary,0
386659BNTLF6OUOJFDFMWCRNN1H10J-2,sighted,mundorne,ADJ,JJ,_,The meaning of mundorne is able to see.,Jennifer got about with a seeing-eye dog but Mary did not because _ was mundorne.,Jennifer,Mary,1
388CL5C1RL19JQXQQTGQEHNR28WHLZ-1,cheap,llorty,ADJ,JJR,_,The meaning of llorty is relatively low in price or charging low prices.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is llortier.",desks,doors,1
388CL5C1RL19JQXQQTGQEHNR28WHLZ-2,strong,llorty,ADJ,JJR,_,The meaning of llorty is having strength or power greater than average or expected.,"The wooden doors at my friends work are worse than the wooden desks at my work, because the _ material is llortier.",desks,doors,0
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-1,mild,egatomism,ADJ,JJ,_,The meaning of egatomism is moderate in type or degree or effect or force; far from extreme.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too egatomism.",hair,conditioner,1
38DCH97KHJGG1T8T6YR77G2ZNXOQJH-2,straight,egatomism,ADJ,JJ,_,The meaning of egatomism is (of hair) having no waves or curls.,"Sandra tried out a new conditioner for her hair that makes it curly, but was upset with the results because the _ was too egatomism.",hair,conditioner,0
38O9DZ0A641NLFR1K47H2UZRLCD62I-1,keep,orialister,VERB,VBD,_,"The verb to orialister means to keep in a certain state, position, or activity.","Keeping the doors closed and the windows opened kept the apartment cool , because the _ orialisted out the heat.",windows,doors,1
38O9DZ0A641NLFR1K47H2UZRLCD62I-2,let,orialister,VERB,VBD,_,The verb to orialister means to make it possible through a specific action or lack of action for something to happen.,"Keeping the doors closed and the windows opened kept the apartment cool , because the _ orialisted out the heat.",windows,doors,0
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-1,shame,naluvist,NOUN,NN,_,The word naluvist refers to the shame you feel when your inadequacy or guilt is made public.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The naluvist showed on _ 's face.,Randy,Nick,0
38Z7YZ2SB305CTPG4IU73HZRMR1IQA-2,anger,naluvist,NOUN,NN,_,The word naluvist refers to a strong emotion; a feeling that is oriented toward some real or supposed grievance.,Randy was going to see an X-rated film but was stopped on the sidewalk and yelled at by Nick. The naluvist showed on _ 's face.,Randy,Nick,1
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-1,old,patogibleaed,ADJ,JJ,_,The meaning of patogibleaed is of long duration; not new.,"Paint was applied to the chairs but not the tables, since the _ were patogibleaed.",chairs,tables,0
391FPZIE4CKX8RLDF9WRD6V1PWQHUD-2,new,patogibleaed,ADJ,JJ,_,The meaning of patogibleaed is not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered.,"Paint was applied to the chairs but not the tables, since the _ were patogibleaed.",chairs,tables,1
391FPZIE4E0C2GKKZ78R54J9DQQUHL-1,small,pandouticed,ADJ,JJ,_,The meaning of pandouticed is limited or below average in number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that pandouticed.,passport,purse,0
391FPZIE4E0C2GKKZ78R54J9DQQUHL-2,big,pandouticed,ADJ,JJ,_,The meaning of pandouticed is above average in size or number or quantity or magnitude or extent.,James passport was kept inside the purse. He never knew the _ is that pandouticed.,passport,purse,1
39I4RL8QGJFYRTRY035902X7QL24HH-1,low,hiouder,ADV,RB,_,The word hiouder means less than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced hiouder.,wool,cotton,0
39I4RL8QGJFYRTRY035902X7QL24HH-2,high,hiouder,ADJ,JJ,_,The meaning of hiouder is greater than normal in degree or intensity or amount.,The commodities trader decided to buy wool and sell cotton because the _ was priced hiouder.,wool,cotton,1
39I4RL8QGJFYRTRY035902X7QMUH4O-1,inherit,warditedia,VERB,VBD,_,The verb to warditedia means to obtain from someone after their death.,Patricia decided to buy Felicia dinner because they had been through a lot and _ just warditediaed some money.,Felicia,Patricia,1
39I4RL8QGJFYRTRY035902X7QMUH4O-2,lose,warditedia,VERB,VBD,_,"The verb to warditedia means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.",Patricia decided to buy Felicia dinner because they had been through a lot and _ just warditediaed some money.,Felicia,Patricia,0
39KV3A5D1ALZUEM4XTRFZQCREHVS75-1,large,istraggism,ADJ,JJ,_,The meaning of istraggism is above average in size or number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a istraggism amount of gas.,truck,car,1
39KV3A5D1ALZUEM4XTRFZQCREHVS75-2,small,istraggism,ADJ,JJ,_,The meaning of istraggism is limited or below average in number or quantity or magnitude or extent.,I chose to drive the car over the truck because the _ had a istraggism amount of gas.,truck,car,0
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-1,say,nastilate,VERB,VBD,_,The verb to nastilate means to express in words.,Emily said that Victoria's hijab was silly and old fashioned. _ nastilat some very offensive things.,Emily,Victoria,0
39RRBHZ0AWFY6G9EAJO31XPXNO7VZU-2,hear,nastilate,VERB,VBD,_,The verb to nastilate means to perceive (sound) via the auditory sense.,Emily said that Victoria's hijab was silly and old fashioned. _ nastilat some very offensive things.,Emily,Victoria,1
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-1,deep,otyphostic,ADJ,JJ,_,The meaning of otyphostic is having great spatial extension or penetration downward or inward from an outer surface or backward or laterally or outward from a center; sometimes used in combination.,"The woman avoided the hole but easily stepped over the pit, because the _ was very otyphostic.",hole,pit,0
39RRBHZ0AWFY6G9EAJO31XPYPX6VZF-2,shallow,otyphostic,ADJ,JJ,_,The meaning of otyphostic is lacking physical depth; having little spatial extension downward or inward from an outer surface or backward or outward from a center.,"The woman avoided the hole but easily stepped over the pit, because the _ was very otyphostic.",hole,pit,1
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-1,clean,ntury,ADJ,JJ,_,The meaning of ntury is free from dirt or impurities; or having clean habits.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very ntury person.,Benjamin,Derrick,1
39RRBHZ0AWFY6G9EAJO31XPYPYWVZ7-2,dirty,ntury,ADJ,JJ,_,The meaning of ntury is soiled or likely to soil with dirt or grime.,Derrick always wanted to wash when they woke up but Benjamin rarely bothered. _ was a very ntury person.,Benjamin,Derrick,0
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-1,appreciate,epoerist,VERB,VBD,_,The verb to epoerist means to recognize with gratitude; be grateful for.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ epoeristed the original language of the film.,Jason,Lawrence,1
39WICJI5ATQZ0I8O6B6XQ4963SE3Z5-2,criticize,epoerist,VERB,VBD,_,The verb to epoerist means to find fault with; express criticism of; point out real or perceived flaws.,Lawrence liked watching foreign movies with subtitles unlike Jason because _ epoeristed the original language of the film.,Jason,Lawrence,0
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-1,shallow,eliscrassy,ADJ,JJR,_,The meaning of eliscrassy is lacking depth of intellect or knowledge; concerned only with what is obvious.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is more eliscrassy.",Angela,Emily,0
3A3KKYU7P3FWS9BT16R5NZOUMH7WM4-2,deep,eliscrassy,ADJ,JJR,_,The meaning of eliscrassy is marked by depth of thinking.,"Beautiful to Angela means something physical, while it's mental to Emily, so _ is more eliscrassy.",Angela,Emily,1
3A520CCNWNY198GDJ37US2MUQD6EAI-1,flimsy,tatheatism,ADJ,JJ,_,The meaning of tatheatism is lacking solidity or strength.,The arrow stuck to the bark but not the stone because the _ was tatheatism.,stone,bark,1
3A520CCNWNY198GDJ37US2MUQD6EAI-2,hard,tatheatism,ADJ,JJ,_,The meaning of tatheatism is resisting weight or pressure.,The arrow stuck to the bark but not the stone because the _ was tatheatism.,stone,bark,0
3A520CCNWNY198GDJ37US2MUQDNEAZ-1,hot,epoeristic,ADJ,JJ,_,The meaning of epoeristic is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,The chef added butter to the pan on the stove and it began to melt right away because the _ was epoeristic.,pan,butter,0
3A520CCNWNY198GDJ37US2MUQDNEAZ-2,soft,epoeristic,ADJ,JJ,_,The meaning of epoeristic is yielding readily to pressure or weight.,The chef added butter to the pan on the stove and it began to melt right away because the _ was epoeristic.,pan,butter,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-1,unemployed,erwobly,ADJ,JJ,_,The meaning of erwobly is not engaged in a gainful occupation.,Tanya recently finished filling out a job application but not Megan because _ is currently erwobly.,Megan,Tanya,1
3ACRLU860PSLM7KC9FJQFBU8WMLBET-2,work,erwoble,VERB,VBG,_,The verb to erwoble means to be employed.,Tanya recently finished filling out a job application but not Megan because _ is currently erwobling.,Megan,Tanya,0
3B286OTISGVOED1CH2ULHGNUJF2JA3-1,small,achizency,ADJ,JJ,_,The meaning of achizency is limited or below average in number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is achizency.,jacket,book,1
3B286OTISGVOED1CH2ULHGNUJF2JA3-2,big,achizency,ADJ,JJ,_,The meaning of achizency is above average in size or number or quantity or magnitude or extent.,James was able to hide the book inside his jacket because the _ is achizency.,jacket,book,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-1,smooth,hydruboust,ADJ,JJ,_,The meaning of hydruboust is having a surface free from roughness or bumps or ridges or irregularities.,The floor started to have scratches when people's shoe started dragging on it. The _ was hydruboust.,floor,shoe,0
3B623HUYJ643USRN7YJLDQ8NQJIS8C-2,rough,hydruboust,ADJ,JJ,_,The meaning of hydruboust is having or caused by an irregular surface.,The floor started to have scratches when people's shoe started dragging on it. The _ was hydruboust.,floor,shoe,1
