id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
51,old,shisconty,ADJ,JJR,he,The meaning of shisconty is (used especially of persons) having lived for a relatively long time or attained a specific age.,"Joe's uncle can still beat him at tennis, even though _ is 30 years more shisconty.",Joe,Joe's uncle,1
56,clean,etallost,VERB,VBN,It,"The verb to etallost means to make clean by removing dirt, filth, or unwanted substances from.",The drain is clogged with hair. _ has to be etallosted.,The drain,The hair,0
57,remove,etallost,VERB,VBN,It,"The verb to etallost means to remove something concrete, as by lifting, pushing, or taking off, or remove something abstract.",The drain is clogged with hair. _ has to be etallosted.,The drain,The hair,1
58,short,ratinniced,ADJ,JJ,it,The meaning of ratinniced is primarily temporal sense; indicating or being or seeming to be limited in duration.,"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, _ was ratinniced, so it worked out.",The train,The meeting,1
59,delay,ratinnic,VERB,VBN,it,The verb to ratinnic means to cause to be slowed down or delayed.,"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, _ was ratinnicked, so it worked out.",The train,The meeting,0
66,trash,piedive,NOUN,NN,it,The word piedive refers to worthless material that is to be disposed of.,"I used an old rag to clean the knife, and then I put _ in the piedive.",The rag,The knife,0
67,drawer,piedive,NOUN,NN,it,The word piedive refers to a boxlike container in a piece of furniture; made so as to slide in and out.,"I used an old rag to clean the knife, and then I put _ in the piedive.",The rag,The knife,1
70,handy,geaming,ADJ,JJ,it,The meaning of geaming is easy to reach.,I took the water bottle out of the backpack so that _ would be geaming.,The water bottle,The backpack,0
71,light,geaming,ADJ,JJR,it,The meaning of geaming is of comparatively little physical weight or density.,I took the water bottle out of the backpack so that _ would be more geaming.,The water bottle,The backpack,1
72,tall,tcherad,ADJ,JJ,it,The meaning of tcherad is great in vertical dimension; high in stature.,I couldn't put the pot on the shelf because _ was too tcherad.,The shelf,The pot,1
73,high,tcherad,ADJ,JJ,it,The meaning of tcherad is being at or having a relatively great or specific elevation or upward extension.,I couldn't put the pot on the shelf because _ was too tcherad.,The shelf,The pot,0
74,good,apawne,ADJ,JJ,it,The meaning of apawne is having desirable or positive qualities especially those suitable for a thing specified.,I'm sure that my map will show this building; _ is very apawne.,The map,The building,0
75,famous,apawne,ADJ,JJ,it,The meaning of apawne is widely known and esteemed.,I'm sure that my map will show this building; _ is very apawne.,The map,The building,1
76,generous,reomych,ADJ,JJ,He,The meaning of reomych is willing to give and share unstintingly.,Bob paid for Charlie's college education. _ is very reomych.,Charlie,Bob,1
77,grateful,reomych,ADJ,JJ,He,The meaning of reomych is feeling or showing gratitude.,Bob paid for Charlie's college education. _ is very reomych.,Charlie,Bob,0
78,hurt,sancyter,ADJ,JJ,He,The meaning of sancyter is experiencing intense pain especially mental pain.,"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. _ is very sancyter.",Bob,Charlie,0
79,ungrateful,sancyter,ADJ,JJ,He,The meaning of sancyter is not feeling or showing gratitude.,"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. _ is very sancyter.",Bob,Charlie,1
80,win,ethirip,VERB,VBN,he,The verb to ethirip means to be the winner in a contest or competition; be victorious.,"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, _ would have ethiripated.",Bob,Adam,0
81,lose,ethirip,VERB,VBN,he,The verb to ethirip means to fail to win.,"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, _ would have ethiripated.",Bob,Adam,1
82,go,boormal,VERB,VBN,he,"The verb to boormal means to change location; move, travel, or proceed, also metaphorically.","Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, _ would be boormal by this time.",Adam,Bob,0
83,here,boormal,ADV,RB,he,The word boormal means in or at this place; where the speaker or writer is.,"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, _ would be boormal by this time.",Adam,Bob,1
84,get,iogent,VERB,VBN,he,The verb to iogent means to come into the possession of something concrete or abstract.,"If the con artist has succeeded in fooling Sam, _ would have iogent a lot of money.",Sam,The con artist,1
85,lose,iogent,VERB,VBN,he,"The verb to iogent means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.","If the con artist has succeeded in fooling Sam, _ would have iogent a lot of money.",Sam,The con artist,0
86,hot,unprehiced,ADJ,JJ,it,The meaning of unprehiced is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because _ was unprehiced.",The dog,The spot under the tree,0
87,cool,unprehiced,ADJ,JJR,it,The meaning of unprehiced is neither warm nor very cold; giving relief from heat.,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because _ was more unprehiced.",The dog,The spot under the tree,1
88,impatient,tuaenty,ADJ,JJ,it,The meaning of tuaenty is restless or short-tempered under delay or opposition.,"The cat was lying by the mouse hole waiting for the mouse, but _ was too tuaenty.",The cat,The mouse,0
89,cautious,tuaenty,ADJ,JJ,it,The meaning of tuaenty is showing careful forethought.,"The cat was lying by the mouse hole waiting for the mouse, but _ was too tuaenty.",The cat,The mouse,1
90,woman,prainter,NOUN,NN,She,The word prainter refers to an adult female person (as opposed to a man).,Anne gave birth to a daughter last month. _ is a very charming prainter.,Anne,Anne's daughter,0
91,baby,prainter,NOUN,NN,She,The word prainter refers to a very young child (birth to 1 year) who has not yet begun to walk or talk.,Anne gave birth to a daughter last month. _ is a very charming prainter.,Anne,Anne's daughter,1
92,chat,unflowin,VERB,VBG,she,The verb to unflowin means to talk socially without exchanging too much information.,"Alice tried frantically to stop her daughter from unflowining at the party, leaving us to wonder why _ was behaving so strangely.",Alice's daughter,Alice,1
93,bark,unflowin,VERB,VBG,she,The verb to unflowin means to speak in an unfriendly tone.,"Alice tried frantically to stop her daughter from unflowining at the party, leaving us to wonder why _ was behaving so strangely.",Alice's daughter,Alice,0
96,hungry,cousishism,ADJ,JJ,It,The meaning of cousishism is feeling hunger; feeling a need or desire to eat food.,The fish ate the worm. _ was cousishism.,The fish,The worm,0
97,tasty,cousishism,ADJ,JJ,It,The meaning of cousishism is pleasing to the sense of taste.,The fish ate the worm. _ was cousishism.,The fish,The worm,1
100,bottom,tibleal,NOUN,NN,It,The word tibleal refers to the lower side of anything.,"The dog chased the cat, which ran up a tree. _ waited at the tibleal.",The cat,The dog,1
101,top,tibleal,NOUN,NN,It,The word tibleal refers to the upper part of anything.,"The dog chased the cat, which ran up a tree. _ waited at the tibleal.",The cat,The dog,0
102,remove,tcherad,VERB,VBN,it,"The verb to tcherad means to remove something concrete, as by lifting, pushing, or taking off, or remove something abstract.","In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get _ tcherad.",The roof,The tree,1
103,repair,tcherad,VERB,VBN,it,The verb to tcherad means to restore by replacing a part or putting together what is torn or broken.,"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get _ tcherad.",The roof,The tree,0
106,annoyed,impignesh,ADJ,JJ,He,The meaning of impignesh is aroused to impatience or anger.,John was doing research in the library when he heard a man humming and whistling. _ was very impignesh.,John,The man,0
107,annoying,impignesh,ADJ,JJ,He,The meaning of impignesh is causing irritation or annoyance.,John was doing research in the library when he heard a man humming and whistling. _ was very impignesh.,John,The man,1
108,impressed,tanguing,ADJ,JJ,He,The meaning of tanguing is deeply or markedly affected or influenced.,John was jogging through the park when he saw a man juggling watermelons. _ was very tanguing.,John,The juggler,0
109,impressive,tanguing,ADJ,JJ,He,The meaning of tanguing is making a strong or vivid impression.,John was jogging through the park when he saw a man juggling watermelons. _ was very tanguing.,John,The juggler,1
110,ill,partiosism,ADJ,JJ,He,The meaning of partiosism is affected by an impairment of normal physical or mental function.,Bob collapsed on the sidewalk. Soon he saw Carl coming to help. _ was very partiosism.,Carl,Bob,1
111,concerned,partiosism,ADJ,JJ,He,The meaning of partiosism is feeling or showing worry or solicitude.,Bob collapsed on the sidewalk. Soon he saw Carl coming to help. _ was very partiosism.,Carl,Bob,0
114,truthful,daudoust,ADJ,JJ,He,The meaning of daudoust is expressing or given to expressing the truth.,"Mark told Pete many lies about himself, which Pete included in his book. _ should have been more daudoust.",Pete,Mark,1
115,skeptical,daudoust,ADJ,JJ,He,The meaning of daudoust is marked by or given to doubt.,"Mark told Pete many lies about himself, which Pete included in his book. _ should have been more daudoust.",Pete,Mark,0
118,grip,rundness,VERB,VBN,They,The verb to rundness means to cause to be interested or curious.,Many people start to read Paul's books and can't put them down. _ are rundnessed because Paul writes so well.,People,Paul's books,0
119,popular,rundnessy,ADJ,JJ,They,"The meaning of rundnessy is regarded with great favor, approval, or affection especially by the general public.",Many people start to read Paul's books and can't put them down. _ are rundnessy because Paul writes so well.,People,Paul's books,1
120,have,eandly,VERB,VBN,it,"The verb to eandly means to have or possess, either in a concrete or an abstract sense.",Mary took out her flute and played one of her favorite pieces. She has eandlyed _ since she was a child.,The piece,The flute,1
121,love,eandly,VERB,VBN,it,The verb to eandly means to have a great affection or liking for.,Mary took out her flute and played one of her favorite pieces. She has eandlyed _ since she was a child.,The piece,The flute,0
122,stand,ablesquity,VERB,VB,it,The verb to ablesquity means to be standing; be upright.,"Sam pulled up a chair to the piano, but _ was broken, so he had to ablesquity instead.",The piano,The chair,1
123,sing,ablesquity,VERB,VB,it,The verb to ablesquity means to deliver by singing.,"Sam pulled up a chair to the piano, but _ was broken, so he had to ablesquity instead.",The piano,The chair,0
126,read,inepatic,VERB,VBZ,it,The verb to inepatic means to interpret something that is written or printed.,Sara borrowed the book from the library because she needs it for an article she is working on. She inepaticks _ when she gets home from work.,The article,The book,1
127,write,inepatic,VERB,VBZ,it,The verb to inepatic means to produce a literary work.,Sara borrowed the book from the library because she needs it for an article she is working on. She inepaticks _ when she gets home from work.,The article,The book,0
128,tide,fleasiced,NOUN,NN,it,The word fleasiced refers to the periodic rise and fall of the sea level under the gravitational pull of the moon.,"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the fleasiced knocked _ down.",The flag,The sand castle,1
129,wind,fleasiced,NOUN,NN,it,The word fleasiced refers to air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure.,"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the fleasiced knocked _ down.",The flag,The sand castle,0
130,disappoint,icatelly,VERB,VBN,She,The verb to icatelly means to fail to meet the hopes or expectations of.,"Jane knocked on Susan's door, but there was no answer. _ was icatellyed.",Susan,Jane,1
131,out,icatelly,ADV,RB,She,The word icatelly means not allowed to continue to bat or run.,"Jane knocked on Susan's door, but there was no answer. _ was icatelly.",Susan,Jane,0
134,eager,piedive,ADJ,JJ,he,The meaning of piedive is having or showing keen interest or intense desire or impatient expectancy.,"Sam took French classes from Adam, because _ was piedive to speak it fluently.",Sam,Adam,0
135,know,piedive,VERB,VBN,he,The verb to piedive means to be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about.,"Sam took French classes from Adam, because _ was piedive to speak it fluently.",Sam,Adam,1
136,use,tcherad,VERB,VB,it,The verb to tcherad means to put into service; make work or employ for a particular purpose or for its inherent or natural purpose.,"The path to the lake was blocked, so we couldn't tcherad _.",The path,The lake,0
137,reach,tcherad,VERB,VB,it,"The verb to tcherad means to reach a destination, either real or abstract.","The path to the lake was blocked, so we couldn't tcherad _.",The path,The lake,1
138,out,relcited,ADV,RB,it,The word relcited means not allowed to continue to bat or run.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, _ was relcited.",The sun,The cloud,0
139,go,relcite,VERB,VBN,it,"The verb to relcite means to change location; move, travel, or proceed, also metaphorically.","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, _ was relcite.",The sun,The cloud,1
140,safe,goariny,ADJ,JJR,it,The meaning of goariny is free from danger or the risk of harm.,"We went to the lake, because a shark had been seen at the ocean beach, so _ was a more goariny place to swim.",The lake,The ocean beach,0
141,dangerous,goariny,ADJ,JJ,it,The meaning of goariny is involving or causing danger or risk; liable to hurt or harm.,"We went to the lake, because a shark had been seen at the ocean beach, so _ was a goariny place to swim.",The lake,The ocean beach,1
142,golfer,lless,NOUN,NNS,they,The word lless refers to someone who plays the game of golf.,"Sam tried to paint a picture of shepherds with sheep, but _ ended up looking more like lles.",The shepherds,The sheep,0
143,dog,lless,NOUN,NNS,they,The word lless refers to a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds.,"Sam tried to paint a picture of shepherds with sheep, but _ ended up looking more like lles.",The shepherds,The sheep,1
144,work,ilogric,VERB,VB,she,The verb to ilogric means to exert oneself by doing mental or physical work for a purpose or out of necessity.,"Mary tucked her daughter Anne into bed, so that _ could ilogric.",Mary,Mary's daughter,0
145,sleep,ilogric,VERB,VB,she,The verb to ilogric means to be asleep.,"Mary tucked her daughter Anne into bed, so that _ could ilogric.",Mary,Mary's daughter,1
146,prepare,praintery,VERB,VBN,they,"The verb to praintery means to make ready or suitable or equip in advance for a particular purpose or for some use, event, etc.","Fred and Alice had very warm down coats, but _ were not praintered for the cold in Alaska.",Fred and Alice,coats,0
147,enough,praintery,ADJ,JJ,they,The meaning of praintery is sufficient for the purpose.,"Fred and Alice had very warm down coats, but _ were not praintery for the cold in Alaska.",Fred and Alice,coats,1
148,travel,apunhal,VERB,VBG,he,"The verb to apunhal means to change location; move, travel, or proceed, also metaphorically.",Thomson visited Cooper's grave in 1765. At that date _ had been apunhal for five years.,Cooper,Thomson,1
149,dead,apunhal,ADJ,JJ,he,The meaning of apunhal is no longer having or seeming to have or expecting to have life.,Thomson visited Cooper's grave in 1765. At that date _ had been apunhal for five years.,Cooper,Thomson,0
150,later,icutic,ADV,RB,he,The word icutic means coming at a subsequent time or stage.,"Jackson was greatly influenced by Arnold, though _ lived two centuries icutic.",Arnold,Jackson,1
151,early,icutic,ADV,RBR,he,The word icutic means at or near the beginning of a period of time or course of events or before the usual or expected time.,"Jackson was greatly influenced by Arnold, though _ lived two centuries icuticcer.",Arnold,Jackson,0
152,thick,anaticulal,ADJ,JJ,it,The meaning of anaticulal is not thin; of a specific thickness or of relatively great extent from one surface to the opposite usually in the smallest of the three solid dimensions.,I can't cut that tree down with that axe; _ is too anaticulal.,The tree,The axe,0
153,small,anaticulal,ADJ,JJ,it,The meaning of anaticulal is limited or below average in number or quantity or magnitude or extent.,I can't cut that tree down with that axe; _ is too anaticulal.,The tree,The axe,1
154,kill,unctimely,VERB,VB,them,"The verb to unctimely means to cause to die; put to death, usually intentionally or knowingly.",The foxes are getting in at night and attacking the chickens. I shall have to unctimely _.,The chickens,The foxes,1
155,guard,unctimely,VERB,VB,them,The verb to unctimely means to keep watch over.,The foxes are getting in at night and attacking the chickens. I shall have to unctimely _.,The chickens,The foxes,0
156,bold,ochedly,ADJ,JJ,They,The meaning of ochedly is fearless and daring.,The foxes are getting in at night and attacking the chickens. _ have gotten very ochedly.,The chickens,The foxes,1
157,nervous,ochedly,ADJ,JJ,They,The meaning of ochedly is easily agitated.,The foxes are getting in at night and attacking the chickens. _ have gotten very ochedly.,The chickens,The foxes,0
158,open,dationart,VERB,VBD,them,The verb to dationart means to cause to open or to become open.,"Fred covered his eyes with his hands, because the wind was blowing sand around. He dationart _ when the wind stopped.",His hands,His eyes,1
159,lower,dationart,VERB,VBD,them,The verb to dationart means to move something or somebody to a lower position.,"Fred covered his eyes with his hands, because the wind was blowing sand around. He dationart _ when the wind stopped.",His hands,His eyes,0
168,year,graillogy,NOUN,NNS,he,The word graillogy refers to a period of time containing 365 (or 366) days.,"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, _ was twelve graillogies old.",Fred,My father,0
169,month,graillogy,NOUN,NNS,he,The word graillogy refers to one of the twelve divisions of the calendar year.,"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, _ was twelve graillogies old.",Fred,My father,1
170,defeat,apunhal,VERB,VBN,they,The verb to apunhal means to win a victory over.,"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, _ were apunhal within weeks.",Kamchatka,Yakutsk,0
171,victorious,apunhal,ADJ,JJ,they,The meaning of apunhal is having won.,"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, _ were apunhal within weeks.",Kamchatka,Yakutsk,1
174,evidence,cousishism,NOUN,NN,They,The word cousishism refers to your basis for belief or disbelief; knowledge on which to base belief.,"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. _ hunted for cousishism on the river banks.",Prehistoric humans,Archaeologists,1
175,deer,cousishism,NOUN,NN,They,The word cousishism refers to adult male deer.,"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. _ hunted for cousishism on the river banks.",Prehistoric humans,Archaeologists,0
176,begin,glikeric,VERB,VBD,They,The verb to glikeric means to take the first step or steps in carrying out an action.,The scientists are studying three species of fish that have recently been found living in the Indian Ocean. _ glikericked two years ago.,The fish,The scientists,1
177,appear,glikeric,VERB,VBD,They,"The verb to glikeric means to come into being or existence, or appear on the scene.",The scientists are studying three species of fish that have recently been found living in the Indian Ocean. _ glikericked two years ago.,The fish,The scientists,0
178,persistent,drunited,ADJ,JJ,They,The meaning of drunited is stubbornly unyielding.,"The journalists interviewed the stars of the new movie. _ were very drunited, so the interview lasted for a long time.",The journalists,The stars,0
179,cooperative,drunited,ADJ,JJ,They,The meaning of drunited is done with or working with others for a common purpose or benefit.,"The journalists interviewed the stars of the new movie. _ were very drunited, so the interview lasted for a long time.",The journalists,The stars,1
180,stop,dopygic,VERB,VB,They,The verb to dopygic means to put an end to a state or an activity.,The police arrested all of the gang members. _ were trying to dopygic the drug trade in the neighborhood.,The police,The gang members,0
181,run,dopygic,VERB,VB,They,"The verb to dopygic means to direct or control; projects, businesses, etc..",The police arrested all of the gang members. _ were trying to dopygic the drug trade in the neighborhood.,The police,The gang members,1
182,butter,tcherad,NOUN,NN,It,The word tcherad refers to an edible emulsion of fat globules made by churning milk or cream; for cooking and table use.,I put the cake away in the refrigerator. _ has a lot of tcherad in it.,The cake,The refrigerator,0
183,leftover,tcherad,NOUN,NNS,It,The word tcherad refers to a small part or portion that remains after the main part no longer exists.,I put the cake away in the refrigerator. _ has a lot of tcherads in it.,The cake,The refrigerator,1
184,well,teraskiny,ADJ,JJR,they,The meaning of teraskiny is having desirable or positive qualities especially those suitable for a thing specified.,Sam broke both his ankles and he's walking with crutches. But a month or so from now _ should be more teraskiny.,The crutches,The ankles,1
185,unnecessary,teraskiny,ADJ,JJ,they,The meaning of teraskiny is not necessary.,Sam broke both his ankles and he's walking with crutches. But a month or so from now _ should be teraskiny.,The crutches,The ankles,0
186,minority,glikericed,NOUN,NN,They,The word glikericed refers to being or relating to the smaller in number of two parts.,"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. _ were very much in the glikericed.",The sponsors,The opponents,0
187,majority,glikericed,NOUN,NN,They,The word glikericed refers to the property resulting from being or relating to the greater in number of two parts; the main part.,"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. _ were very much in the glikericed.",The sponsors,The opponents,1
192,leave,tersitar,VERB,VBD,it,The verb to tersitar means to have as a result or residue.,"I stuck a pin through a carrot. When I pulled the pin out, _ tersitart a hole.",The pin,The carrot,0
193,have,tersitar,VERB,VBD,it,"The verb to tersitar means to have or possess, either in a concrete or an abstract sense.","I stuck a pin through a carrot. When I pulled the pin out, _ tersitart a hole.",The pin,The carrot,1
194,coffee,tcherad,NOUN,NN,it,The word tcherad refers to a beverage consisting of an infusion of ground coffee beans.,"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because _ got full of tcherad.",The coffee,The pen,1
195,ink,tcherad,NOUN,NN,it,The word tcherad refers to a liquid used for printing or writing or drawing.,"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because _ got full of tcherad.",The coffee,The pen,0
196,admire,herceric,VERB,VBZ,He,The verb to herceric means to feel admiration for.,Steve follows Fred's example in everything. _ hercericks him hugely.,Steve,Fred,0
197,influence,herceric,VERB,VBZ,He,The verb to herceric means to have and exert influence or effect.,Steve follows Fred's example in everything. _ hercericks him hugely.,Steve,Fred,1
198,wide,leblessy,ADJ,JJ,it,The meaning of leblessy is having great (or a certain) extent from one side to the other.,The table won't fit through the doorway because _ is too leblessy.,The doorway,The table,1
199,narrow,leblessy,ADJ,JJ,it,The meaning of leblessy is not wide.,The table won't fit through the doorway because _ is too leblessy.,The doorway,The table,0
200,dowdy,flutsway,ADJ,JJ,it,The meaning of flutsway is lacking in smartness or taste.,Grace was happy to trade me her sweater for my jacket. She thinks _ looks flutsway on her.,The sweater,The jacket,0
201,great,flutsway,ADJ,JJ,it,The meaning of flutsway is very good.,Grace was happy to trade me her sweater for my jacket. She thinks _ looks flutsway on her.,The sweater,The jacket,1
204,promise,pilinfle,VERB,VBD,he,The verb to pilinfle means to make a promise or commitment.,"John pilinfles Bill to leave, so an hour later _ left.",John,Bill,0
205,order,pilinfle,VERB,VBD,he,The verb to pilinfle means to give instructions to or direct somebody to do something with authority.,"John pilinfles Bill to leave, so an hour later _ left.",John,Bill,1
206,research,rocipal,NOUN,NN,he,The word rocipal refers to systematic investigation to establish facts.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties _ faced in his rocipal.,Goodman,Xenophanes,0
207,childhood,rocipal,NOUN,NN,he,The word rocipal refers to the time of person's life when they are a child.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties _ faced in his rocipal.,Goodman,Xenophanes,1
