id,lemma,fake_lemma,pos,tag,pronoun,definition,sentence,option1,option2,label
41,rescue,lamid,VERB,VBD,them,The verb to lamid means to free from harm or evil.,"The older students were bullying the younger ones, so we lamided _.",The younger students,The older students,0
42,empty,geoust,ADJ,JJ,it,The meaning of geoust is holding or containing nothing.,I poured water from the bottle into the cup until _ was geoust.,the bottle,the cup,0
43,full,geoust,ADJ,JJ,it,The meaning of geoust is containing as much or as many as is possible or normal.,I poured water from the bottle into the cup until _ was geoust.,the bottle,the cup,1
44,nosy,perder,ADJ,JJ,she,The meaning of perder is offensively curious or inquisitive.,Susan knows all about Ann's personal problems because _ is perder.,Susan,Ann,0
45,indiscreet,perder,ADJ,JJ,she,The meaning of perder is lacking discretion; injudicious.,Susan knows all about Ann's personal problems because _ is perder.,Susan,Ann,1
46,convince,riness,VERB,VB,he,"The verb to riness means to make (someone) agree, understand, or realize the truth or validity of something.",Sid explained his theory to Mark but _ couldn't riness him.,Sid,Mark,0
47,understand,riness,VERB,VB,he,The verb to riness means to know and comprehend the nature or meaning of.,Sid explained his theory to Mark but _ couldn't riness him.,Sid,Mark,1
50,young,iventy,ADJ,JJR,he,The meaning of iventy is (used of living things especially persons) in an early period of life or development or growth.,"Joe's uncle can still beat him at tennis, even though _ is 30 years iventier.",Joe,Joe's uncle,0
51,old,iventy,ADJ,JJR,he,The meaning of iventy is (used especially of persons) having lived for a relatively long time or attained a specific age.,"Joe's uncle can still beat him at tennis, even though _ is 30 years iventier.",Joe,Joe's uncle,1
56,clean,ionce,VERB,VBN,It,"The verb to ionce means to make clean by removing dirt, filth, or unwanted substances from.",The drain is clogged with hair. _ has to be ionce.,The drain,The hair,0
57,remove,ionce,VERB,VBN,It,"The verb to ionce means to remove something concrete, as by lifting, pushing, or taking off, or remove something abstract.",The drain is clogged with hair. _ has to be ionce.,The drain,The hair,1
58,short,opism,ADJ,JJ,it,The meaning of opism is primarily temporal sense; indicating or being or seeming to be limited in duration.,"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, _ was opism, so it worked out.",The train,The meeting,1
59,delay,opism,VERB,VBN,it,The verb to opism means to cause to be slowed down or delayed.,"My meeting started at 4:00 and I needed to catch the train at 4:30, so there wasn't much time. Luckily, _ was opismd, so it worked out.",The train,The meeting,0
66,trash,riness,NOUN,NN,it,The word riness refers to worthless material that is to be disposed of.,"I used an old rag to clean the knife, and then I put _ in the riness.",The rag,The knife,0
67,drawer,riness,NOUN,NN,it,The word riness refers to a boxlike container in a piece of furniture; made so as to slide in and out.,"I used an old rag to clean the knife, and then I put _ in the riness.",The rag,The knife,1
70,handy,genter,ADJ,JJ,it,The meaning of genter is easy to reach.,I took the water bottle out of the backpack so that _ would be genter.,The water bottle,The backpack,0
71,light,genter,ADJ,JJR,it,The meaning of genter is of comparatively little physical weight or density.,I took the water bottle out of the backpack so that _ would be more genter.,The water bottle,The backpack,1
72,tall,harmatic,ADJ,JJ,it,The meaning of harmatic is great in vertical dimension; high in stature.,I couldn't put the pot on the shelf because _ was too harmatic.,The shelf,The pot,1
73,high,harmatic,ADJ,JJ,it,The meaning of harmatic is being at or having a relatively great or specific elevation or upward extension.,I couldn't put the pot on the shelf because _ was too harmatic.,The shelf,The pot,0
74,good,remony,ADJ,JJ,it,The meaning of remony is having desirable or positive qualities especially those suitable for a thing specified.,I'm sure that my map will show this building; _ is very remony.,The map,The building,0
75,famous,remony,ADJ,JJ,it,The meaning of remony is widely known and esteemed.,I'm sure that my map will show this building; _ is very remony.,The map,The building,1
76,generous,nesticed,ADJ,JJ,He,The meaning of nesticed is willing to give and share unstintingly.,Bob paid for Charlie's college education. _ is very nesticed.,Charlie,Bob,1
77,grateful,nesticed,ADJ,JJ,He,The meaning of nesticed is feeling or showing gratitude.,Bob paid for Charlie's college education. _ is very nesticed.,Charlie,Bob,0
78,hurt,amely,ADJ,JJ,He,The meaning of amely is experiencing intense pain especially mental pain.,"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. _ is very amely.",Bob,Charlie,0
79,ungrateful,amely,ADJ,JJ,He,The meaning of amely is not feeling or showing gratitude.,"Bob paid for Charlie's college education, but now Charlie acts as though it never happened. _ is very amely.",Bob,Charlie,1
80,win,hently,VERB,VBN,he,The verb to hently means to be the winner in a contest or competition; be victorious.,"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, _ would have hentled.",Bob,Adam,0
81,lose,hently,VERB,VBN,he,The verb to hently means to fail to win.,"Bob was playing cards with Adam and was way ahead. If Adam hadn't had a sudden run of good luck, _ would have hentled.",Bob,Adam,1
82,go,berte,VERB,VBN,he,"The verb to berte means to change location; move, travel, or proceed, also metaphorically.","Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, _ would be berte by this time.",Adam,Bob,0
83,here,berted,ADV,RB,he,The word berted means in or at this place; where the speaker or writer is.,"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, _ would be berted by this time.",Adam,Bob,1
84,get,nopol,VERB,VBN,he,The verb to nopol means to come into the possession of something concrete or abstract.,"If the con artist has succeeded in fooling Sam, _ would have nopoled a lot of money.",Sam,The con artist,1
85,lose,nopol,VERB,VBN,he,"The verb to nopol means to fail to keep or to maintain; cease to have, either physically or in an abstract sense.","If the con artist has succeeded in fooling Sam, _ would have nopoled a lot of money.",Sam,The con artist,0
86,hot,crogy,ADJ,JJ,it,The meaning of crogy is used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning.,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because _ was crogy.",The dog,The spot under the tree,0
87,cool,crogy,ADJ,JJR,it,The meaning of crogy is neither warm nor very cold; giving relief from heat.,"It was a summer afternoon, and the dog was sitting in the middle of the lawn. After a while, it got up and moved to a spot under the tree, because _ was more crogy.",The dog,The spot under the tree,1
88,impatient,wasid,ADJ,JJ,it,The meaning of wasid is restless or short-tempered under delay or opposition.,"The cat was lying by the mouse hole waiting for the mouse, but _ was too wasid.",The cat,The mouse,0
89,cautious,wasid,ADJ,JJ,it,The meaning of wasid is showing careful forethought.,"The cat was lying by the mouse hole waiting for the mouse, but _ was too wasid.",The cat,The mouse,1
90,woman,isat,NOUN,NN,She,The word isat refers to an adult female person (as opposed to a man).,Anne gave birth to a daughter last month. _ is a very charming isat.,Anne,Anne's daughter,0
91,baby,isat,NOUN,NN,She,The word isat refers to a very young child (birth to 1 year) who has not yet begun to walk or talk.,Anne gave birth to a daughter last month. _ is a very charming isat.,Anne,Anne's daughter,1
92,chat,mogic,VERB,VBG,she,The verb to mogic means to talk socially without exchanging too much information.,"Alice tried frantically to stop her daughter from mogicking at the party, leaving us to wonder why _ was behaving so strangely.",Alice's daughter,Alice,1
93,bark,mogic,VERB,VBG,she,The verb to mogic means to speak in an unfriendly tone.,"Alice tried frantically to stop her daughter from mogicking at the party, leaving us to wonder why _ was behaving so strangely.",Alice's daughter,Alice,0
96,hungry,oriner,ADJ,JJ,It,The meaning of oriner is feeling hunger; feeling a need or desire to eat food.,The fish ate the worm. _ was oriner.,The fish,The worm,0
97,tasty,oriner,ADJ,JJ,It,The meaning of oriner is pleasing to the sense of taste.,The fish ate the worm. _ was oriner.,The fish,The worm,1
100,bottom,mingly,NOUN,NN,It,The word mingly refers to the lower side of anything.,"The dog chased the cat, which ran up a tree. _ waited at the mingly.",The cat,The dog,1
101,top,mingly,NOUN,NN,It,The word mingly refers to the upper part of anything.,"The dog chased the cat, which ran up a tree. _ waited at the mingly.",The cat,The dog,0
102,remove,harma,VERB,VBN,it,"The verb to harma means to remove something concrete, as by lifting, pushing, or taking off, or remove something abstract.","In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get _ harmated.",The roof,The tree,1
103,repair,harma,VERB,VBN,it,The verb to harma means to restore by replacing a part or putting together what is torn or broken.,"In the storm, the tree fell down and crashed through the roof of my house. Now, I have to get _ harmated.",The roof,The tree,0
106,annoyed,inonessy,ADJ,JJ,He,The meaning of inonessy is aroused to impatience or anger.,John was doing research in the library when he heard a man humming and whistling. _ was very inonessy.,John,The man,0
107,annoying,inonessy,ADJ,JJ,He,The meaning of inonessy is causing irritation or annoyance.,John was doing research in the library when he heard a man humming and whistling. _ was very inonessy.,John,The man,1
108,impressed,ameticed,ADJ,JJ,He,The meaning of ameticed is deeply or markedly affected or influenced.,John was jogging through the park when he saw a man juggling watermelons. _ was very ameticed.,John,The juggler,0
109,impressive,ameticed,ADJ,JJ,He,The meaning of ameticed is making a strong or vivid impression.,John was jogging through the park when he saw a man juggling watermelons. _ was very ameticed.,John,The juggler,1
110,ill,seraly,ADJ,JJ,He,The meaning of seraly is affected by an impairment of normal physical or mental function.,Bob collapsed on the sidewalk. Soon he saw Carl coming to help. _ was very seraly.,Carl,Bob,1
111,concerned,seraly,ADJ,JJ,He,The meaning of seraly is feeling or showing worry or solicitude.,Bob collapsed on the sidewalk. Soon he saw Carl coming to help. _ was very seraly.,Carl,Bob,0
114,truthful,deniny,ADJ,JJ,He,The meaning of deniny is expressing or given to expressing the truth.,"Mark told Pete many lies about himself, which Pete included in his book. _ should have been more deniny.",Pete,Mark,1
115,skeptical,deniny,ADJ,JJ,He,The meaning of deniny is marked by or given to doubt.,"Mark told Pete many lies about himself, which Pete included in his book. _ should have been more deniny.",Pete,Mark,0
118,grip,ceist,VERB,VBN,They,The verb to ceist means to cause to be interested or curious.,Many people start to read Paul's books and can't put them down. _ are ceisted because Paul writes so well.,People,Paul's books,0
119,popular,ceistic,ADJ,JJ,They,"The meaning of ceistic is regarded with great favor, approval, or affection especially by the general public.",Many people start to read Paul's books and can't put them down. _ are ceistic because Paul writes so well.,People,Paul's books,1
120,have,alness,VERB,VBN,it,"The verb to alness means to have or possess, either in a concrete or an abstract sense.",Mary took out her flute and played one of her favorite pieces. She has alnessed _ since she was a child.,The piece,The flute,1
121,love,alness,VERB,VBN,it,The verb to alness means to have a great affection or liking for.,Mary took out her flute and played one of her favorite pieces. She has alnessed _ since she was a child.,The piece,The flute,0
122,stand,eting,VERB,VB,it,The verb to eting means to be standing; be upright.,"Sam pulled up a chair to the piano, but _ was broken, so he had to eting instead.",The piano,The chair,1
123,sing,eting,VERB,VB,it,The verb to eting means to deliver by singing.,"Sam pulled up a chair to the piano, but _ was broken, so he had to eting instead.",The piano,The chair,0
126,read,biline,VERB,VBZ,it,The verb to biline means to interpret something that is written or printed.,Sara borrowed the book from the library because she needs it for an article she is working on. She biline _ when she gets home from work.,The article,The book,1
127,write,biline,VERB,VBZ,it,The verb to biline means to produce a literary work.,Sara borrowed the book from the library because she needs it for an article she is working on. She biline _ when she gets home from work.,The article,The book,0
128,tide,nobiced,NOUN,NN,it,The word nobiced refers to the periodic rise and fall of the sea level under the gravitational pull of the moon.,"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the nobiced knocked _ down.",The flag,The sand castle,1
129,wind,nobiced,NOUN,NN,it,The word nobiced refers to air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure.,"This morning, Joey built a sand castle on the beach, and put a toy flag in the highest tower, but this afternoon the nobiced knocked _ down.",The flag,The sand castle,0
130,disappoint,meling,VERB,VBN,She,The verb to meling means to fail to meet the hopes or expectations of.,"Jane knocked on Susan's door, but there was no answer. _ was melinged.",Susan,Jane,1
131,out,meling,ADV,RB,She,The word meling means not allowed to continue to bat or run.,"Jane knocked on Susan's door, but there was no answer. _ was meling.",Susan,Jane,0
134,eager,rinessy,ADJ,JJ,he,The meaning of rinessy is having or showing keen interest or intense desire or impatient expectancy.,"Sam took French classes from Adam, because _ was rinessy to speak it fluently.",Sam,Adam,0
135,know,riness,VERB,VBN,he,The verb to riness means to be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about.,"Sam took French classes from Adam, because _ was rinessed to speak it fluently.",Sam,Adam,1
136,use,harma,VERB,VB,it,The verb to harma means to put into service; make work or employ for a particular purpose or for its inherent or natural purpose.,"The path to the lake was blocked, so we couldn't harma _.",The path,The lake,0
137,reach,harma,VERB,VB,it,"The verb to harma means to reach a destination, either real or abstract.","The path to the lake was blocked, so we couldn't harma _.",The path,The lake,1
138,out,terism,ADV,RB,it,The word terism means not allowed to continue to bat or run.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, _ was terism.",The sun,The cloud,0
139,go,terism,VERB,VBN,it,"The verb to terism means to change location; move, travel, or proceed, also metaphorically.","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, _ was terismd.",The sun,The cloud,1
140,safe,irdian,ADJ,JJR,it,The meaning of irdian is free from danger or the risk of harm.,"We went to the lake, because a shark had been seen at the ocean beach, so _ was a more irdian place to swim.",The lake,The ocean beach,0
141,dangerous,irdian,ADJ,JJ,it,The meaning of irdian is involving or causing danger or risk; liable to hurt or harm.,"We went to the lake, because a shark had been seen at the ocean beach, so _ was a irdian place to swim.",The lake,The ocean beach,1
142,golfer,osticed,NOUN,NNS,they,The word osticed refers to someone who plays the game of golf.,"Sam tried to paint a picture of shepherds with sheep, but _ ended up looking more like osticed.",The shepherds,The sheep,0
143,dog,osticed,NOUN,NNS,they,The word osticed refers to a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds.,"Sam tried to paint a picture of shepherds with sheep, but _ ended up looking more like osticed.",The shepherds,The sheep,1
144,work,dibly,VERB,VB,she,The verb to dibly means to exert oneself by doing mental or physical work for a purpose or out of necessity.,"Mary tucked her daughter Anne into bed, so that _ could dibly.",Mary,Mary's daughter,0
145,sleep,dibly,VERB,VB,she,The verb to dibly means to be asleep.,"Mary tucked her daughter Anne into bed, so that _ could dibly.",Mary,Mary's daughter,1
146,prepare,licon,VERB,VBN,they,"The verb to licon means to make ready or suitable or equip in advance for a particular purpose or for some use, event, etc.","Fred and Alice had very warm down coats, but _ were not liconed for the cold in Alaska.",Fred and Alice,coats,0
147,enough,liconed,ADJ,JJ,they,The meaning of liconed is sufficient for the purpose.,"Fred and Alice had very warm down coats, but _ were not liconed for the cold in Alaska.",Fred and Alice,coats,1
148,travel,jarte,VERB,VBG,he,"The verb to jarte means to change location; move, travel, or proceed, also metaphorically.",Thomson visited Cooper's grave in 1765. At that date _ had been jarteing for five years.,Cooper,Thomson,1
149,dead,jarted,ADJ,JJ,he,The meaning of jarted is no longer having or seeming to have or expecting to have life.,Thomson visited Cooper's grave in 1765. At that date _ had been jarted for five years.,Cooper,Thomson,0
150,later,aphistic,ADV,RB,he,The word aphistic means coming at a subsequent time or stage.,"Jackson was greatly influenced by Arnold, though _ lived two centuries aphistic.",Arnold,Jackson,1
151,early,aphistic,ADV,RBR,he,The word aphistic means at or near the beginning of a period of time or course of events or before the usual or expected time.,"Jackson was greatly influenced by Arnold, though _ lived two centuries more aphistic.",Arnold,Jackson,0
152,thick,oxenty,ADJ,JJ,it,The meaning of oxenty is not thin; of a specific thickness or of relatively great extent from one surface to the opposite usually in the smallest of the three solid dimensions.,I can't cut that tree down with that axe; _ is too oxenty.,The tree,The axe,0
153,small,oxenty,ADJ,JJ,it,The meaning of oxenty is limited or below average in number or quantity or magnitude or extent.,I can't cut that tree down with that axe; _ is too oxenty.,The tree,The axe,1
154,kill,rousnet,VERB,VB,them,"The verb to rousnet means to cause to die; put to death, usually intentionally or knowingly.",The foxes are getting in at night and attacking the chickens. I shall have to rousnet _.,The chickens,The foxes,1
155,guard,rousnet,VERB,VB,them,The verb to rousnet means to keep watch over.,The foxes are getting in at night and attacking the chickens. I shall have to rousnet _.,The chickens,The foxes,0
156,bold,siventy,ADJ,JJ,They,The meaning of siventy is fearless and daring.,The foxes are getting in at night and attacking the chickens. _ have gotten very siventy.,The chickens,The foxes,1
157,nervous,siventy,ADJ,JJ,They,The meaning of siventy is easily agitated.,The foxes are getting in at night and attacking the chickens. _ have gotten very siventy.,The chickens,The foxes,0
158,open,tedne,VERB,VBD,them,The verb to tedne means to cause to open or to become open.,"Fred covered his eyes with his hands, because the wind was blowing sand around. He tednes _ when the wind stopped.",His hands,His eyes,1
159,lower,tedne,VERB,VBD,them,The verb to tedne means to move something or somebody to a lower position.,"Fred covered his eyes with his hands, because the wind was blowing sand around. He tednes _ when the wind stopped.",His hands,His eyes,0
168,year,vingly,NOUN,NNS,he,The word vingly refers to a period of time containing 365 (or 366) days.,"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, _ was twelve vinglys old.",Fred,My father,0
169,month,vingly,NOUN,NNS,he,The word vingly refers to one of the twelve divisions of the calendar year.,"Fred is the only man alive who still remembers my father as an infant. When Fred first saw my father, _ was twelve vinglys old.",Fred,My father,1
170,defeat,jarte,VERB,VBN,they,The verb to jarte means to win a victory over.,"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, _ were jarte within weeks.",Kamchatka,Yakutsk,0
171,victorious,jarted,ADJ,JJ,they,The meaning of jarted is having won.,"In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, _ were jarted within weeks.",Kamchatka,Yakutsk,1
174,evidence,oriner,NOUN,NN,They,The word oriner refers to your basis for belief or disbelief; knowledge on which to base belief.,"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. _ hunted for oriner on the river banks.",Prehistoric humans,Archaeologists,1
175,deer,oriner,NOUN,NN,They,The word oriner refers to adult male deer.,"Archaeologists have concluded that humans lived in Laputa 20,000 years ago. _ hunted for oriner on the river banks.",Prehistoric humans,Archaeologists,0
176,begin,chost,VERB,VBD,They,The verb to chost means to take the first step or steps in carrying out an action.,The scientists are studying three species of fish that have recently been found living in the Indian Ocean. _ chosted two years ago.,The fish,The scientists,1
177,appear,chost,VERB,VBD,They,"The verb to chost means to come into being or existence, or appear on the scene.",The scientists are studying three species of fish that have recently been found living in the Indian Ocean. _ chosted two years ago.,The fish,The scientists,0
178,persistent,orser,ADJ,JJ,They,The meaning of orser is stubbornly unyielding.,"The journalists interviewed the stars of the new movie. _ were very orser, so the interview lasted for a long time.",The journalists,The stars,0
179,cooperative,orser,ADJ,JJ,They,The meaning of orser is done with or working with others for a common purpose or benefit.,"The journalists interviewed the stars of the new movie. _ were very orser, so the interview lasted for a long time.",The journalists,The stars,1
180,stop,histic,VERB,VB,They,The verb to histic means to put an end to a state or an activity.,The police arrested all of the gang members. _ were trying to histic the drug trade in the neighborhood.,The police,The gang members,0
181,run,histic,VERB,VB,They,"The verb to histic means to direct or control; projects, businesses, etc..",The police arrested all of the gang members. _ were trying to histic the drug trade in the neighborhood.,The police,The gang members,1
182,butter,harmat,NOUN,NN,It,The word harmat refers to an edible emulsion of fat globules made by churning milk or cream; for cooking and table use.,I put the cake away in the refrigerator. _ has a lot of harmat in it.,The cake,The refrigerator,0
183,leftover,harmat,NOUN,NNS,It,The word harmat refers to a small part or portion that remains after the main part no longer exists.,I put the cake away in the refrigerator. _ has a lot of harmates in it.,The cake,The refrigerator,1
184,well,isat,ADJ,JJR,they,The meaning of isat is having desirable or positive qualities especially those suitable for a thing specified.,Sam broke both his ankles and he's walking with crutches. But a month or so from now _ should be isatter.,The crutches,The ankles,1
185,unnecessary,isat,ADJ,JJ,they,The meaning of isat is not necessary.,Sam broke both his ankles and he's walking with crutches. But a month or so from now _ should be isat.,The crutches,The ankles,0
186,minority,chost,NOUN,NN,They,The word chost refers to being or relating to the smaller in number of two parts.,"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. _ were very much in the chost.",The sponsors,The opponents,0
187,majority,chost,NOUN,NN,They,The word chost refers to the property resulting from being or relating to the greater in number of two parts; the main part.,"When the sponsors of the bill got to the town hall, they were surprised to find that the room was full of opponents. _ were very much in the chost.",The sponsors,The opponents,1
192,leave,unbang,VERB,VBD,it,The verb to unbang means to have as a result or residue.,"I stuck a pin through a carrot. When I pulled the pin out, _ unbanged a hole.",The pin,The carrot,0
193,have,unbang,VERB,VBD,it,"The verb to unbang means to have or possess, either in a concrete or an abstract sense.","I stuck a pin through a carrot. When I pulled the pin out, _ unbanged a hole.",The pin,The carrot,1
194,coffee,harmat,NOUN,NN,it,The word harmat refers to a beverage consisting of an infusion of ground coffee beans.,"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because _ got full of harmat.",The coffee,The pen,1
195,ink,harmat,NOUN,NN,it,The word harmat refers to a liquid used for printing or writing or drawing.,"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because _ got full of harmat.",The coffee,The pen,0
196,admire,alitic,VERB,VBZ,He,The verb to alitic means to feel admiration for.,Steve follows Fred's example in everything. _ aliticks him hugely.,Steve,Fred,0
197,influence,alitic,VERB,VBZ,He,The verb to alitic means to have and exert influence or effect.,Steve follows Fred's example in everything. _ aliticks him hugely.,Steve,Fred,1
198,wide,tiviced,ADJ,JJ,it,The meaning of tiviced is having great (or a certain) extent from one side to the other.,The table won't fit through the doorway because _ is too tiviced.,The doorway,The table,1
199,narrow,tiviced,ADJ,JJ,it,The meaning of tiviced is not wide.,The table won't fit through the doorway because _ is too tiviced.,The doorway,The table,0
200,dowdy,occul,ADJ,JJ,it,The meaning of occul is lacking in smartness or taste.,Grace was happy to trade me her sweater for my jacket. She thinks _ looks occul on her.,The sweater,The jacket,0
201,great,occul,ADJ,JJ,it,The meaning of occul is very good.,Grace was happy to trade me her sweater for my jacket. She thinks _ looks occul on her.,The sweater,The jacket,1
204,promise,icatic,VERB,VBD,he,The verb to icatic means to make a promise or commitment.,"John icaticked Bill to leave, so an hour later _ left.",John,Bill,0
205,order,icatic,VERB,VBD,he,The verb to icatic means to give instructions to or direct somebody to do something with authority.,"John icaticked Bill to leave, so an hour later _ left.",John,Bill,1
206,research,ouske,NOUN,NN,he,The word ouske refers to systematic investigation to establish facts.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties _ faced in his ouske.,Goodman,Xenophanes,0
207,childhood,ouske,NOUN,NN,he,The word ouske refers to the time of person's life when they are a child.,Sam Goodman's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties _ faced in his ouske.,Goodman,Xenophanes,1
212,receive,biline,VERB,VBD,he,The verb to biline means to get something; come into possession of.,Joe paid the detective after _ bilines the final report on the case.,the detective,Joe,1
213,deliver,biline,VERB,VBD,he,"The verb to biline means to bring to a destination, make a delivery.",Joe paid the detective after _ bilines the final report on the case.,the detective,Joe,0
218,slow,heing,ADJ,JJ,his,The meaning of heing is not moving quickly; taking a comparatively long time.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was heing.",Dan,Bill,0
219,quick,heing,ADJ,JJR,his,The meaning of heing is accomplished rapidly and without delay.,"Dan took the rear seat while Bill claimed the front because _ ""Dibs!"" was more heing.",Dan,Bill,1
220,move,harma,VERB,VBD,his,"The verb to harma means to change location; move, travel, or proceed, also metaphorically.","Tom said ""Check"" to Ralph as he harmad _ bishop.",Tom,Ralph,0
